human_gene_name,human_gene_acc,nmr_gene_name,nmr_gene_acc,perc_id,orthology_type,human_name_rep,nmr_name_rep,human_chr,nmr_chr
CDKN2A,ENSG00000147889,ENSHGLG00000034314,ENSHGLG00000034314,77.5194,ortholog_one2one,1.0,0.0,9,
CDO1,ENSG00000129596,CDO1,ENSHGLG00000019411,93.5,ortholog_one2one,1.0,1.0,5,4
CDS2,ENSG00000101290,ENSHGLG00000016290,ENSHGLG00000016290,94.382,ortholog_one2one,1.0,0.0,20,
CEACAM18,ENSG00000213822,ENSHGLG00000044818,ENSHGLG00000044818,16.8103,ortholog_one2one,1.0,0.0,19,
CEACAM21,ENSG00000007129,ENSHGLG00000011199,ENSHGLG00000011199,26.087,ortholog_one2one,2.0,0.0,19,
CELF3,ENSG00000159409,ENSHGLG00000006045,ENSHGLG00000006045,58.2707,ortholog_one2one,1.0,0.0,1,
CELF4,ENSG00000101489,ENSHGLG00000003130,ENSHGLG00000003130,70.2703,ortholog_one2one,1.0,0.0,18,
CENPS,ENSG00000175279,ENSHGLG00000041176,ENSHGLG00000041176,45.082,ortholog_one2one,1.0,0.0,1,
CENPX,ENSG00000169689,ENSHGLG00000005308,ENSHGLG00000005308,41.25,ortholog_one2one,1.0,0.0,17,
CEP15,ENSG00000114405,ENSHGLG00000012089,ENSHGLG00000012089,46.9512,ortholog_one2one,1.0,0.0,3,
CEP162,ENSG00000135315,CEP162,ENSHGLG00000014296,81.4868,ortholog_one2one,1.0,1.0,6,1
CEP250,ENSG00000126001,ENSHGLG00000010420,ENSHGLG00000010420,72.7749,ortholog_one2one,1.0,0.0,20,
CEP295,ENSG00000166004,ENSHGLG00000014481,ENSHGLG00000014481,74.932,ortholog_one2one,1.0,0.0,11,
CERCAM,ENSG00000167123,CERCAM,ENSHGLG00000019176,82.5243,ortholog_one2one,1.0,1.0,9,12
CERKL,ENSG00000188452,ENSHGLG00000003007,ENSHGLG00000003007,74.7475,ortholog_one2one,1.0,0.0,2,
CERT1,ENSG00000113163,ENSHGLG00000000294,ENSHGLG00000000294,98.1419,ortholog_one2one,1.0,0.0,5,
CES3,ENSG00000172828,ENSHGLG00000012610,ENSHGLG00000012610,65.1934,ortholog_one2one,1.0,0.0,16,
CES5A,ENSG00000159398,ENSHGLG00000049685,ENSHGLG00000049685,74.4565,ortholog_one2one,2.0,0.0,16,
CFAP157,ENSG00000160401,ENSHGLG00000046187,ENSHGLG00000046187,59.8901,ortholog_one2one,1.0,0.0,9,
CFAP20DC,ENSG00000163689,CFAP20DC,ENSHGLG00000004034,83.8996,ortholog_one2one,1.0,1.0,3,9
CFAP276,ENSG00000179902,ENSHGLG00000042516,ENSHGLG00000042516,49.8127,ortholog_one2one,1.0,0.0,1,
CFAP299,ENSG00000197826,CFAP299,ENSHGLG00000007902,83.691,ortholog_one2one,1.0,1.0,4,7
CFAP410,ENSG00000160226,ENSHGLG00000016027,ENSHGLG00000016027,48.0938,ortholog_one2one,1.0,0.0,21,
CFAP418,ENSG00000156172,ENSHGLG00000007832,ENSHGLG00000007832,66.1225,ortholog_one2one,1.0,0.0,8,
CFAP92,ENSG00000114656,ENSHGLG00000045786,ENSHGLG00000045786,63.7511,ortholog_one2one,1.0,0.0,3,
CFAP97,ENSG00000164323,ENSHGLG00000003876,ENSHGLG00000003876,76.4151,ortholog_one2one,1.0,0.0,4,
CGAS,ENSG00000164430,ENSHGLG00000001379,ENSHGLG00000001379,51.9856,ortholog_one2one,1.0,0.0,6,
CHAC2,ENSG00000143942,ENSHGLG00000019608,ENSHGLG00000019608,92.7711,ortholog_one2one,1.0,0.0,2,
CHCHD4,ENSG00000163528,ENSHGLG00000043619,ENSHGLG00000043619,91.4286,ortholog_one2one,1.0,0.0,3,
CHCHD6,ENSG00000159685,ENSHGLG00000032035,ENSHGLG00000032035,51.4019,ortholog_one2one,1.0,0.0,3,
CHCHD7,ENSG00000170791,ENSHGLG00000047813,ENSHGLG00000047813,65.9574,ortholog_one2one,1.0,0.0,8,
CHD6,ENSG00000124177,ENSHGLG00000004548,ENSHGLG00000004548,92.0191,ortholog_one2one,1.0,0.0,20,
CHD7,ENSG00000171316,ENSHGLG00000036380,ENSHGLG00000036380,97.9519,ortholog_one2one,1.0,0.0,8,
CHD9,ENSG00000177200,ENSHGLG00000014938,ENSHGLG00000014938,95.7469,ortholog_one2one,1.0,0.0,16,
CHGB,ENSG00000089199,ENSHGLG00000040668,ENSHGLG00000040668,60.119,ortholog_one2one,1.0,0.0,20,
CHIC1,ENSG00000204116,ENSHGLG00000002858,ENSHGLG00000002858,73.9583,ortholog_one2one,1.0,0.0,X,
CHORDC1,ENSG00000110172,ENSHGLG00000004128,ENSHGLG00000004128,73.1343,ortholog_one2one,2.0,0.0,11,
CHP1,ENSG00000187446,ENSHGLG00000004128,ENSHGLG00000004128,73.1343,ortholog_one2one,1.0,0.0,15,
CHPF2,ENSG00000033100,ENSHGLG00000038267,ENSHGLG00000038267,84.5109,ortholog_one2one,1.0,0.0,7,
CHPT1,ENSG00000111666,ENSHGLG00000005709,ENSHGLG00000005709,72.0183,ortholog_one2one,1.0,0.0,12,
CHRDL1,ENSG00000101938,ENSHGLG00000003944,ENSHGLG00000003944,95.815,ortholog_one2one,1.0,0.0,X,
CHRNA6,ENSG00000147434,ENSHGLG00000003713,ENSHGLG00000003713,79.7826,ortholog_one2one,1.0,0.0,8,
CHRNB4,ENSG00000117971,ENSHGLG00000001406,ENSHGLG00000001406,83.6401,ortholog_one2one,1.0,0.0,15,
CHST11,ENSG00000171310,ENSHGLG00000040503,ENSHGLG00000040503,74.5192,ortholog_one2one,1.0,0.0,12,
CHST13,ENSG00000180767,ENSHGLG00000003280,ENSHGLG00000003280,82.4047,ortholog_one2one,1.0,0.0,3,
CHSY3,ENSG00000198108,ENSHGLG00000011633,ENSHGLG00000011633,93.424,ortholog_one2one,1.0,0.0,5,
CHTF8,ENSG00000168802,DERPC,ENSHGLG00000032078,86.5065,ortholog_one2one,1.0,1.0,16,7
CHTOP,ENSG00000160679,CHTOP,ENSHGLG00000010389,87.0036,ortholog_one2one,1.0,1.0,1,OX090908.1
CHURC1-FNTB,ENSG00000125954,FNTB,ENSHGLG00000009039,87.2068,ortholog_one2one,1.0,1.0,14,26
CILK1,ENSG00000112144,ENSHGLG00000001976,ENSHGLG00000001976,86.7868,ortholog_one2one,1.0,0.0,6,
CIMAP1B,ENSG00000177989,ENSHGLG00000037254,ENSHGLG00000037254,48.0392,ortholog_one2one,1.0,0.0,22,
CIMAP1C,ENSG00000182950,ENSHGLG00000001339,ENSHGLG00000001339,55.5024,ortholog_one2one,1.0,0.0,15,
CIMIP5,ENSG00000150873,ENSHGLG00000001946,ENSHGLG00000001946,58.5034,ortholog_one2one,1.0,0.0,2,
CIMIP6,ENSG00000177994,ENSHGLG00000019169,ENSHGLG00000019169,76.1702,ortholog_one2one,1.0,0.0,2,
CIRBP,ENSG00000099622,CIRBP,ENSHGLG00000005839,62.8866,ortholog_one2one,1.0,1.0,19,29
CISD2,ENSG00000145354,ENSHGLG00000004201,ENSHGLG00000004201,33.4951,ortholog_one2one,1.0,0.0,4,
CITED2,ENSG00000164442,ENSHGLG00000035526,ENSHGLG00000035526,95.5056,ortholog_one2one,1.0,0.0,6,
CKLF,ENSG00000217555,KLF5,ENSHGLG00000005790,95.3437,ortholog_one2one,1.0,1.0,16,11
CKM,ENSG00000104879,ENSHGLG00000002629,ENSHGLG00000002629,96.3255,ortholog_one2one,1.0,0.0,19,
CLASP2,ENSG00000163539,ENSHGLG00000003013,ENSHGLG00000003013,96.4854,ortholog_one2one,1.0,0.0,3,
CLASRP,ENSG00000104859,ENSHGLG00000019534,ENSHGLG00000019534,62.2449,ortholog_one2one,1.0,0.0,19,
CLC,ENSG00000105205,CLCF1,ENSHGLG00000009725,93.913,ortholog_one2one,1.0,1.0,19,22
CLCA1,ENSG00000016490,CLCA1,ENSHGLG00000015470,80.2848,ortholog_one2one,1.0,1.0,1,19
CLDN34,ENSG00000234469,ENSHGLG00000035175,ENSHGLG00000035175,41.0377,ortholog_one2one,1.0,0.0,X,
CLEC10A,ENSG00000132514,ENSHGLG00000034256,ENSHGLG00000034256,53.2075,ortholog_one2one,1.0,0.0,17,
CLEC14A,ENSG00000176435,ENSHGLG00000033056,ENSHGLG00000033056,70.5021,ortholog_one2one,1.0,0.0,14,
CLEC17A,ENSG00000187912,ENSHGLG00000044033,ENSHGLG00000044033,46.4455,ortholog_one2one,1.0,0.0,19,
CLEC1A,ENSG00000150048,ENSHGLG00000011349,ENSHGLG00000011349,64.2599,ortholog_one2one,1.0,0.0,12,
CLEC20A,ENSG00000188585,ENSHGLG00000035211,ENSHGLG00000035211,55.5556,ortholog_one2one,1.0,0.0,1,
CLEC4C,ENSG00000198178,ENSHGLG00000038901,ENSHGLG00000038901,45.4936,ortholog_one2one,1.0,0.0,12,
CLEC4D,ENSG00000166527,CLEC4D,ENSHGLG00000047579,59.7156,ortholog_one2one,1.0,1.0,12,5
CLEC4E,ENSG00000166523,ENSHGLG00000001870,ENSHGLG00000001870,73.5849,ortholog_one2one,1.0,0.0,12,
CLEC6A,ENSG00000205846,ENSHGLG00000001945,ENSHGLG00000001945,67.0588,ortholog_one2one,1.0,0.0,12,
CLIC2,ENSG00000155962,ENSHGLG00000043926,ENSHGLG00000043926,94.2623,ortholog_one2one,1.0,0.0,X,
CLIC5,ENSG00000112782,ENSHGLG00000037449,ENSHGLG00000037449,58.0153,ortholog_one2one,1.0,0.0,6,
CLIC6,ENSG00000159212,ENSHGLG00000011588,ENSHGLG00000011588,91.2863,ortholog_one2one,1.0,0.0,21,
CLIP2,ENSG00000106665,ENSHGLG00000037210,ENSHGLG00000037210,63.4615,ortholog_one2one,1.0,0.0,7,
CLK4,ENSG00000113240,ENSHGLG00000009881,ENSHGLG00000009881,89.6458,ortholog_one2one,1.0,0.0,5,
CLPP,ENSG00000125656,ENSHGLG00000010702,ENSHGLG00000010702,88.9706,ortholog_one2one,1.0,0.0,19,
CLSTN2,ENSG00000158258,ENSHGLG00000012472,ENSHGLG00000012472,91.3043,ortholog_one2one,1.0,0.0,3,
CLTA,ENSG00000122705,ENSHGLG00000005687,ENSHGLG00000005687,85.9504,ortholog_one2one,1.0,0.0,9,
CLTCL1,ENSG00000070371,ENSHGLG00000044491,ENSHGLG00000044491,66.0714,ortholog_one2one,1.0,0.0,22,
CLUH,ENSG00000132361,CLUH,ENSHGLG00000017925,88.9466,ortholog_one2one,1.0,1.0,17,20
CMPK1,ENSG00000162368,ENSHGLG00000003444,ENSHGLG00000003444,81.5385,ortholog_one2one,1.0,0.0,1,
CMTM5,ENSG00000166091,ENSHGLG00000038351,ENSHGLG00000038351,67.2727,ortholog_one2one,1.0,0.0,14,
CNBD1,ENSG00000176571,ENSHGLG00000030768,ENSHGLG00000030768,53.0435,ortholog_one2one,1.0,0.0,8,
CNGA2,ENSG00000183862,CNGA2,ENSHGLG00000002074,74.4526,ortholog_one2one,1.0,1.0,X,X
CNIH1,ENSG00000100528,ENSHGLG00000014302,ENSHGLG00000014302,49.827,ortholog_one2one,1.0,0.0,14,
CNIH4,ENSG00000143771,CNIH4,ENSHGLG00000002779,88.1944,ortholog_one2one,1.0,1.0,1,24
CNKSR2,ENSG00000149970,ENSHGLG00000001581,ENSHGLG00000001581,98.3543,ortholog_one2one,1.0,0.0,X,
CNMD,ENSG00000136110,ENSHGLG00000034939,ENSHGLG00000034939,89.3491,ortholog_one2one,1.0,0.0,13,
CNOT10,ENSG00000182973,ENSHGLG00000001731,ENSHGLG00000001731,89.6766,ortholog_one2one,2.0,0.0,3,
CNOT2,ENSG00000111596,ENSHGLG00000039489,ENSHGLG00000039489,99.0672,ortholog_one2one,1.0,0.0,12,
CNOT6L,ENSG00000138767,ENSHGLG00000006452,ENSHGLG00000006452,90.6096,ortholog_one2one,1.0,0.0,4,
CNTF,ENSG00000242689,ENSHGLG00000037191,ENSHGLG00000037191,79.6954,ortholog_one2one,1.0,0.0,11,
CNTN5,ENSG00000149972,ENSHGLG00000002861,ENSHGLG00000002861,93.8182,ortholog_one2one,1.0,0.0,11,
CNTNAP2,ENSG00000174469,ENSHGLG00000035229,ENSHGLG00000035229,92.5641,ortholog_one2one,2.0,0.0,7,
COA6,ENSG00000168275,ENSHGLG00000012375,ENSHGLG00000012375,41.0526,ortholog_one2one,1.0,0.0,1,
COA7,ENSG00000162377,ENSHGLG00000040536,ENSHGLG00000040536,47.8431,ortholog_one2one,1.0,0.0,1,
COA8,ENSG00000256053,ENSHGLG00000011330,ENSHGLG00000011330,38.5185,ortholog_one2one,1.0,0.0,14,
COG3,ENSG00000136152,ENSHGLG00000002801,ENSHGLG00000002801,96.0145,ortholog_one2one,1.0,0.0,13,
COL10A1,ENSG00000123500,ENSHGLG00000000610,ENSHGLG00000000610,86.9693,ortholog_one2one,1.0,0.0,6,
COL11A1,ENSG00000060718,ENSHGLG00000000829,ENSHGLG00000000829,94.5152,ortholog_one2one,1.0,0.0,1,
COL12A1,ENSG00000111799,ENSHGLG00000000933,ENSHGLG00000000933,91.1197,ortholog_one2one,1.0,0.0,6,
COL19A1,ENSG00000082293,ENSHGLG00000001615,ENSHGLG00000001615,83.5069,ortholog_one2one,1.0,0.0,6,
COL21A1,ENSG00000124749,ENSHGLG00000002118,ENSHGLG00000002118,89.2372,ortholog_one2one,1.0,0.0,6,
COL22A1,ENSG00000169436,ENSHGLG00000015782,ENSHGLG00000015782,87.2568,ortholog_one2one,1.0,0.0,8,
COL23A1,ENSG00000050767,ENSHGLG00000039641,ENSHGLG00000039641,90.3661,ortholog_one2one,1.0,0.0,5,
COL27A1,ENSG00000196739,ENSHGLG00000033231,ENSHGLG00000033231,45.6026,ortholog_one2one,1.0,0.0,9,
COL28A1,ENSG00000215018,ENSHGLG00000001565,ENSHGLG00000001565,85.8144,ortholog_one2one,1.0,0.0,7,
COL3A1,ENSG00000168542,ENSHGLG00000001404,ENSHGLG00000001404,90.7534,ortholog_one2one,2.0,0.0,2,
COL6A6,ENSG00000206384,ENSHGLG00000013352,ENSHGLG00000013352,85.3918,ortholog_one2one,1.0,0.0,3,
COL8A1,ENSG00000144810,ENSHGLG00000019607,ENSHGLG00000019607,85.4041,ortholog_one2one,1.0,0.0,3,
COMMD3,ENSG00000148444,ENSHGLG00000041042,ENSHGLG00000041042,72.4444,ortholog_one2one,1.0,0.0,10,
COMMD7,ENSG00000149600,ENSHGLG00000002744,ENSHGLG00000002744,87.5969,ortholog_one2one,1.0,0.0,20,
COMTD1,ENSG00000165644,ENSHGLG00000017622,ENSHGLG00000017622,65.1685,ortholog_one2one,1.0,0.0,10,
COPG1,ENSG00000181789,ENSHGLG00000039038,ENSHGLG00000039038,80.4264,ortholog_one2one,1.0,0.0,3,
COPRS,ENSG00000172301,COPRS,ENSHGLG00000009550,66.4921,ortholog_one2one,1.0,1.0,17,20
CORO1A,ENSG00000102879,ENSHGLG00000014223,ENSHGLG00000014223,87.3984,ortholog_one2one,1.0,0.0,16,
COX14,ENSG00000178449,ENSHGLG00000005048,ENSHGLG00000005048,32.2148,ortholog_one2one,1.0,0.0,12,
COX18,ENSG00000163626,ENSHGLG00000032601,ENSHGLG00000032601,82.7586,ortholog_one2one,1.0,0.0,4,
COX6A1,ENSG00000111775,ENSHGLG00000012507,ENSHGLG00000012507,73.913,ortholog_one2one,1.0,0.0,12,
COX6A2,ENSG00000156885,ENSHGLG00000040065,ENSHGLG00000040065,42.9348,ortholog_one2one,1.0,0.0,16,
COX6B1,ENSG00000126267,ENSHGLG00000015135,ENSHGLG00000015135,60.1852,ortholog_one2one,1.0,0.0,19,
COX6C,ENSG00000164919,COX6C,ENSHGLG00000017404,77.3333,ortholog_one2one,1.0,1.0,8,21
COX7A1,ENSG00000161281,ENSHGLG00000047828,ENSHGLG00000047828,33.3333,ortholog_one2one,1.0,0.0,19,
CPAP,ENSG00000151849,ENSHGLG00000016438,ENSHGLG00000016438,74.908,ortholog_one2one,1.0,0.0,13,
CPO,ENSG00000144410,CPOX,ENSHGLG00000002023,87.9819,ortholog_one2one,1.0,1.0,2,2
CPT1C,ENSG00000169169,ENSHGLG00000047510,ENSHGLG00000047510,78.3582,ortholog_one2one,1.0,0.0,19,
CPZ,ENSG00000109625,ENSHGLG00000013817,ENSHGLG00000013817,70.6587,ortholog_one2one,1.0,0.0,4,
CR1,ENSG00000203710,ENSHGLG00000005023,ENSHGLG00000005023,62.4464,ortholog_one2one,1.0,0.0,1,
CRABP1,ENSG00000166426,CRABP1,ENSHGLG00000000944,98.5401,ortholog_one2one,1.0,1.0,15,OX090908.1
CRB3,ENSG00000130545,ENSHGLG00000048231,ENSHGLG00000048231,19.891,ortholog_one2one,1.0,0.0,19,
CREM,ENSG00000095794,ENSHGLG00000039912,ENSHGLG00000039912,54.8913,ortholog_one2one,1.0,0.0,10,
CRHBP,ENSG00000145708,ENSHGLG00000001594,ENSHGLG00000001594,73.4748,ortholog_one2one,1.0,0.0,5,
CRIM1,ENSG00000150938,ENSHGLG00000018264,ENSHGLG00000018264,77.037,ortholog_one2one,2.0,0.0,2,
CRIP1,ENSG00000213145,ENSHGLG00000015816,ENSHGLG00000015816,45.1807,ortholog_one2one,1.0,0.0,14,
CRIP2,ENSG00000182809,ENSHGLG00000017645,ENSHGLG00000017645,46.402,ortholog_one2one,1.0,0.0,14,
CRISP3,ENSG00000096006,ENSHGLG00000043304,ENSHGLG00000043304,56.993,ortholog_one2one,1.0,0.0,6,
CRISPLD1,ENSG00000121005,ENSHGLG00000015637,ENSHGLG00000015637,95.6,ortholog_one2one,1.0,0.0,8,
CRK,ENSG00000167193,ENSHGLG00000010404,ENSHGLG00000010404,78.4416,ortholog_one2one,1.0,0.0,17,
CRLF2,ENSG00000205755,ENSHGLG00000032025,ENSHGLG00000032025,40.7809,ortholog_one2one,2.0,0.0,X,
CRTAM,ENSG00000109943,ENSHGLG00000002032,ENSHGLG00000002032,82.0051,ortholog_one2one,1.0,0.0,11,
CRYBA2,ENSG00000163499,ENSHGLG00000017973,ENSHGLG00000017973,42.1687,ortholog_one2one,1.0,0.0,2,
CRYBB2,ENSG00000244752,ENSHGLG00000017122,ENSHGLG00000017122,80.0,ortholog_one2one,1.0,0.0,22,
CRYGC,ENSG00000163254,ENSHGLG00000008764,ENSHGLG00000008764,80.8383,ortholog_one2one,2.0,0.0,2,
CRYZL2P-SEC16B,ENSG00000254154,SEC16B,ENSHGLG00000008598,74.4681,ortholog_one2one,1.0,1.0,1,24
CSF2RA,ENSG00000198223,ENSHGLG00000043703,ENSHGLG00000043703,47.1698,ortholog_one2one,2.0,0.0,X,
CSMD3,ENSG00000164796,ENSHGLG00000008463,ENSHGLG00000008463,97.3833,ortholog_one2one,1.0,0.0,8,
CSN3,ENSG00000171209,ENSHGLG00000045507,ENSHGLG00000045507,47.6744,ortholog_one2one,1.0,0.0,4,
CSNK1E,ENSG00000213923,ENSHGLG00000010534,ENSHGLG00000010534,79.4613,ortholog_one2one,1.0,0.0,22,
CSNK2B,ENSG00000206406,CSNK2B,ENSHGLG00000011657,91.1017,ortholog_one2one,7.0,1.0,HSCHR6_MHC_QBL_CTG1,OX090908.1
CSRP2,ENSG00000175183,ENSHGLG00000038259,ENSHGLG00000038259,79.2208,ortholog_one2one,1.0,0.0,12,
CST9L,ENSG00000101435,ENSHGLG00000017168,ENSHGLG00000017168,33.1081,ortholog_one2one,1.0,0.0,20,
CT55,ENSG00000169551,ENSHGLG00000031585,ENSHGLG00000031585,51.4286,ortholog_one2one,1.0,0.0,X,
CTCFL,ENSG00000124092,ENSHGLG00000033387,ENSHGLG00000033387,56.044,ortholog_one2one,1.0,0.0,20,
CTHRC1,ENSG00000164932,ENSHGLG00000007218,ENSHGLG00000007218,32.7231,ortholog_one2one,1.0,0.0,8,
CTNNA2,ENSG00000066032,ENSHGLG00000005143,ENSHGLG00000005143,100.0,ortholog_one2one,1.0,0.0,2,
CTNNA3,ENSG00000183230,ENSHGLG00000014093,ENSHGLG00000014093,84.1791,ortholog_one2one,1.0,0.0,10,
CTNND1,ENSG00000198561,ENSHGLG00000045874,ENSHGLG00000045874,90.2439,ortholog_one2one,1.0,0.0,11,
CTNND2,ENSG00000169862,ENSHGLG00000007547,ENSHGLG00000007547,95.5128,ortholog_one2one,1.0,0.0,5,
CTSK,ENSG00000143387,ENSHGLG00000011085,ENSHGLG00000011085,88.8563,ortholog_one2one,1.0,0.0,1,
CTSS,ENSG00000163131,ENSHGLG00000038892,ENSHGLG00000038892,84.5588,ortholog_one2one,1.0,0.0,1,
CTXND1,ENSG00000259417,ENSHGLG00000034019,ENSHGLG00000034019,96.6102,ortholog_one2one,1.0,0.0,15,
CUEDC1,ENSG00000180891,ENSHGLG00000044611,ENSHGLG00000044611,88.5942,ortholog_one2one,1.0,0.0,17,
CUTA,ENSG00000112514,ENSHGLG00000017591,ENSHGLG00000017591,46.1187,ortholog_one2one,2.0,0.0,6,
CXCL12,ENSG00000107562,ENSHGLG00000032856,ENSHGLG00000032856,32.9317,ortholog_one2one,1.0,0.0,10,
CXCL16,ENSG00000161921,ENSHGLG00000033807,ENSHGLG00000033807,42.6724,ortholog_one2one,1.0,0.0,17,
CXCL3,ENSG00000163734,ENSHGLG00000047550,ENSHGLG00000047550,36.7347,ortholog_one2one,1.0,0.0,4,
CXCL6,ENSG00000124875,ENSHGLG00000042687,ENSHGLG00000042687,36.4286,ortholog_one2one,1.0,0.0,4,
CXCR3,ENSG00000186810,ENSHGLG00000008499,ENSHGLG00000008499,86.0274,ortholog_one2one,1.0,0.0,X,
CXCR4,ENSG00000121966,ENSHGLG00000047777,ENSHGLG00000047777,93.2945,ortholog_one2one,1.0,0.0,2,
CXXC4,ENSG00000168772,ENSHGLG00000037331,ENSHGLG00000037331,88.2653,ortholog_one2one,1.0,0.0,4,
CXXC5,ENSG00000171604,CXXC5,ENSHGLG00000007092,75.5319,ortholog_one2one,1.0,1.0,5,6
CXorf65,ENSG00000204165,ENSHGLG00000004894,ENSHGLG00000004894,46.9613,ortholog_one2one,1.0,0.0,X,
CYB561,ENSG00000008283,CYB561,ENSHGLG00000011329,88.4,ortholog_one2one,1.0,1.0,17,20
CYCS,ENSG00000172115,ENSHGLG00000021419,ENSHGLG00000021419,78.75,ortholog_one2one,1.0,0.0,7,
CYLC2,ENSG00000155833,ENSHGLG00000032676,ENSHGLG00000032676,60.2787,ortholog_one2one,1.0,0.0,9,
CYP19A1,ENSG00000137869,ENSHGLG00000039885,ENSHGLG00000039885,81.9444,ortholog_one2one,1.0,0.0,15,
CYP26A1,ENSG00000095596,ENSHGLG00000015940,ENSHGLG00000015940,94.7686,ortholog_one2one,1.0,0.0,10,
CYP26C1,ENSG00000187553,ENSHGLG00000015899,ENSHGLG00000015899,89.5753,ortholog_one2one,1.0,0.0,10,
CYP2F1,ENSG00000197446,ENSHGLG00000002623,ENSHGLG00000002623,61.6915,ortholog_one2one,1.0,0.0,19,
CYP2U1,ENSG00000155016,ENSHGLG00000038714,ENSHGLG00000038714,36.5741,ortholog_one2one,1.0,0.0,4,
CYP39A1,ENSG00000146233,ENSHGLG00000014123,ENSHGLG00000014123,64.1758,ortholog_one2one,1.0,0.0,6,
CYP4F3,ENSG00000186529,ENSHGLG00000036181,ENSHGLG00000036181,85.7576,ortholog_one2one,1.0,0.0,19,
CYP4F8,ENSG00000186526,ENSHGLG00000010876,ENSHGLG00000010876,72.0617,ortholog_one2one,1.0,0.0,19,
CYP4V2,ENSG00000145476,CYP4V2,ENSHGLG00000046450,81.1215,ortholog_one2one,1.0,1.0,4,6
CYP7B1,ENSG00000172817,ENSHGLG00000017552,ENSHGLG00000017552,63.3394,ortholog_one2one,1.0,0.0,8,
CYS1,ENSG00000205795,ENSHGLG00000002385,ENSHGLG00000002385,51.1628,ortholog_one2one,1.0,0.0,2,
CYTH4,ENSG00000100055,ENSHGLG00000048874,ENSHGLG00000048874,39.4495,ortholog_one2one,1.0,0.0,22,
CZIB,ENSG00000162384,ENSHGLG00000002034,ENSHGLG00000002034,94.9686,ortholog_one2one,1.0,0.0,1,
DACH1,ENSG00000276644,ENSHGLG00000005419,ENSHGLG00000005419,90.2116,ortholog_one2one,1.0,0.0,13,
DACT2,ENSG00000164488,ENSHGLG00000002257,ENSHGLG00000002257,52.5153,ortholog_one2one,1.0,0.0,6,
DACT3,ENSG00000197380,ENSHGLG00000034612,ENSHGLG00000034612,77.2152,ortholog_one2one,1.0,0.0,19,
DALRD3,ENSG00000178149,ENSHGLG00000037627,ENSHGLG00000037627,33.3333,ortholog_one2one,1.0,0.0,3,
DAP,ENSG00000112977,IAPP,ENSHGLG00000013677,70.6522,ortholog_one2one,1.0,1.0,5,5
DAXX,ENSG00000204209,ENSHGLG00000017195,ENSHGLG00000017195,80.985,ortholog_one2one,6.0,0.0,6,
DBI,ENSG00000155368,ENSHGLG00000016351,ENSHGLG00000016351,50.0,ortholog_one2one,1.0,0.0,2,
DBX2,ENSG00000185610,ENSHGLG00000051000,ENSHGLG00000051000,86.0058,ortholog_one2one,1.0,0.0,12,
DCAF12L2,ENSG00000198354,ENSHGLG00000039806,ENSHGLG00000039806,81.8966,ortholog_one2one,1.0,0.0,X,
DCBLD1,ENSG00000164465,ENSHGLG00000013205,ENSHGLG00000013205,61.3913,ortholog_one2one,1.0,0.0,6,
DCHS2,ENSG00000284227,ENSHGLG00000002366,ENSHGLG00000002366,74.0028,ortholog_one2one,2.0,0.0,HSCHR4_12_CTG12,
DCLK2,ENSG00000170390,ENSHGLG00000003164,ENSHGLG00000003164,91.2258,ortholog_one2one,1.0,0.0,4,
DCLRE1C,ENSG00000152457,ENSHGLG00000035950,ENSHGLG00000035950,66.5714,ortholog_one2one,1.0,0.0,10,
DCUN1D4,ENSG00000109184,ENSHGLG00000016549,ENSHGLG00000016549,78.6096,ortholog_one2one,1.0,0.0,4,
DDAH1,ENSG00000153904,DDAH1,ENSHGLG00000047230,81.4925,ortholog_one2one,1.0,1.0,1,19
DDB1,ENSG00000167986,ENSHGLG00000046341,ENSHGLG00000046341,99.5556,ortholog_one2one,1.0,0.0,11,
DDR1,ENSG00000204580,ENSHGLG00000043989,ENSHGLG00000043989,89.3939,ortholog_one2one,7.0,0.0,6,
DDX11,ENSG00000013573,ENSHGLG00000009496,ENSHGLG00000009496,75.4912,ortholog_one2one,1.0,0.0,12,
DDX19A,ENSG00000168872,DDX19A,ENSHGLG00000011681,96.6527,ortholog_one2one,1.0,1.0,16,7
DDX46,ENSG00000145833,ENSHGLG00000010455,ENSHGLG00000010455,99.612,ortholog_one2one,1.0,0.0,5,
DDX51,ENSG00000185163,ENSHGLG00000041416,ENSHGLG00000041416,80.791,ortholog_one2one,2.0,0.0,12,
DEFB119,ENSG00000180483,ENSHGLG00000011115,ENSHGLG00000011115,62.3529,ortholog_one2one,1.0,0.0,20,
DEFB128,ENSG00000185982,ENSHGLG00000049602,ENSHGLG00000049602,52.1277,ortholog_one2one,1.0,0.0,20,
DEFB135,ENSG00000205883,ENSHGLG00000043011,ENSHGLG00000043011,50.6849,ortholog_one2one,2.0,0.0,8,
DEK,ENSG00000124795,ENSHGLG00000045985,ENSHGLG00000045985,80.4348,ortholog_one2one,1.0,0.0,6,
DENND5B,ENSG00000170456,ENSHGLG00000007250,ENSHGLG00000007250,91.3142,ortholog_one2one,1.0,0.0,12,
DEPP1,ENSG00000165507,ENSHGLG00000035179,ENSHGLG00000035179,32.0442,ortholog_one2one,1.0,0.0,10,
DESI2,ENSG00000121644,ENSHGLG00000035202,ENSHGLG00000035202,98.4536,ortholog_one2one,1.0,0.0,1,
